filename;Mean CoM Fore Aft;StDev CoM Fore Aft;Mean CoM Width;StDev CoM Width;Mean CoM Height;StDev CoM Height;Mean Walking Speed;Mean Stride Width;mean of stride length;Mean Base of Support
S29A08T05.csv;0.6953664926382211;384.88514245167;300.36124244103064;137.59028421538775;40.6823965219351;10.602594127841865;582.3459501125342;107.52767240084134;144.342769916241;176.18713804391714
S29A10T02.csv;958.109375;0.0;175.03797912597656;0.0;392.84765625;0.0;756.4021381578948;18.730754852294922;301.5525207519531;152.1459197998047
S29A10T03.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S29A10T04.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S29A10T05.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S29A11T03.csv;654.3778076171875;0.0;162.893798828125;0.0;164.10546875;0.0;817.9722595214844;190.519775390625;85.03671264648438;184.6083526611328
S29A11T04.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S29A11T05.csv;96.55374717712402;174.95990400467275;148.7959804534912;231.91859214483947;188.82717895507812;279.2011325581873;56.09644679590473;122.49311828613281;157.55583572387695;118.08694267272949
S29A12T01.csv;134.6852035522461;218.63639503908013;125.86773173014323;138.10571294622687;160.7580362955729;209.69456276843223;131.1985668546948;172.64231872558594;260.02527872721356;154.6164576212565
S29A12T02.csv;43.55321502685547;39.29277801513672;236.87310791015625;225.78106689453125;60.7762451171875;40.35015869140625;38.42930737663718;55.615304946899414;41.49430847167969;38.087772369384766
S29A12T03.csv;180.7462615966797;295.98261976360584;62.43508815765381;69.36029617979597;112.15878295898438;169.50247732184332;112.80482664465268;300.8930778503418;73.97583484649658;298.9611396789551
S29A12T04.csv;1.691925048828125;0.0;24.563262939453125;0.0;66.1221923828125;0.0;2.671460603412829;356.4725646972656;157.76734924316406;374.0091857910156
S29A12T05.csv;32.414876302083336;42.44469419700892;41.533345540364586;18.622584455942757;54.5806884765625;40.84145731183791;66.1806167901731;133.92455291748047;82.58864466349284;157.80917358398438
S29A13T01.csv;-8.650960286458334;16.98807479247909;63.04058837890625;40.255641804265835;36.407368977864586;24.378539029105717;19.80875419847893;131.40643056233725;229.84588114420572;148.67777506510416
S29A13T02.csv;-1.878570556640625;17.84968070134471;47.22978210449219;55.70185683310832;29.4901123046875;23.976055512019826;24.655218984566485;246.53067525227866;156.81439208984375;191.52079264322916
S29A13T03.csv;-13.466074625651041;18.944147506307377;112.05602010091145;145.14529687632367;35.376932779947914;15.246689614523078;15.125998335275037;112.99413045247395;197.59555308024088;136.0021743774414
S29A13T04.csv;130.20225524902344;222.88130805849164;90.45925521850586;125.5595563647338;121.87721252441406;174.06626705786155;130.21639037441895;158.91757774353027;201.5031394958496;142.66757774353027
S29A13T05.csv;6.2418975830078125;12.979031196875736;40.88542683919271;41.38270466333822;43.140869140625;43.621795416561774;12.007560729980469;163.99300384521484;53.60888671875;124.70191446940105
S29A14T01.csv;178.84048461914062;189.29598999023438;456.63360595703125;107.86285400390625;191.3190155029297;73.49467468261719;195.474533403543;126.6532211303711;41.71541976928711;202.3617172241211
S29A14T02.csv;16.729949951171875;130.45627369641198;212.2846435546875;223.45700847076336;93.1762939453125;97.32205564414737;114.4422531854539;76.24416246414185;167.14323883056642;120.493994140625
S29A14T03.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S29A14T04.csv;132.85931396484375;114.36941528320312;368.5818634033203;286.22837829589844;182.10379028320312;157.39944458007812;134.22409290773555;147.64594268798828;45.018314361572266;169.40501403808594
S29A14T05.csv;82.5806884765625;0.0;44.42682647705078;0.0;36.0306396484375;0.0;154.8387908935547;4.867595672607422;58.43125534057617;84.17022705078125
S30A01T01.csv;2.04888916015625;20.97253839630561;18.459686279296875;13.291775132878739;42.91759033203125;28.631707244039184;28.80133470807757;163.59530334472657;15.21376304626465;161.51510620117188
S30A01T02.csv;-0.01148681640625;9.053974290083433;24.14346923828125;8.984037463407287;52.349554443359374;27.945641071313176;10.30637631020527;48.63978652954101;172.16695556640624;47.16366271972656
S30A01T03.csv;1.8358039855957031;22.149339239642533;30.034971237182617;8.448909043610689;46.57110595703125;12.7567378387645;23.53713901893242;146.01426696777344;61.94418811798096;154.95476531982422
S30A01T04.csv;0.47888437906901044;12.697083883787316;22.800506591796875;10.690302587071109;39.1065928141276;24.64669366761878;15.745997300146938;43.66986083984375;162.62513224283853;43.46404266357422
S30A01T05.csv;0.821343994140625;18.187151725982492;30.9590087890625;14.940455877265041;27.867645263671875;12.968574079072965;22.31601690725118;113.3741325378418;87.63558731079101;123.39715881347657
S30A02T01.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S30A02T02.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S30A02T03.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S30A02T04.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S30A02T05.csv;-71.76223754882812;0.0;216.69183349609375;0.0;454.8350830078125;0.0;65.23839777166192;278.0153503417969;134.31845092773438;93.31910705566406
S30A03T01.csv;-8.152086734771729;32.872472050950705;52.008527994155884;45.56336808338323;45.059017181396484;30.90313213043271;36.93857682430274;191.68437099456787;67.77021217346191;190.20602989196777
S30A03T02.csv;2.1481512160528276;29.723091947532833;32.66261000860305;24.785274940842232;38.29972185407366;20.700046155088422;36.84827178896403;159.34930837722052;88.73632303873698;157.28498985653832
S30A03T03.csv;3.2923065185546876;51.56438324748977;59.5109977722168;76.5744286625789;53.69352416992187;65.21719050351052;33.838887479168434;145.29071216583253;110.3316650390625;154.4678134918213
S30A03T04.csv;0.6462048982319079;24.40559654179435;33.51705290141859;25.771836088204925;41.90576814350329;27.508922230521446;29.93983572466221;192.21694243581672;45.14559304086786;199.32553421823602
S30A03T05.csv;1.579245174632353;35.84962183745641;37.60251796946806;39.19599257591412;37.53463924632353;25.052327606464996;36.66948892053041;199.3239081887638;25.363751804127414;202.46486529181985
S30A05T05.csv;4.974713134765625;114.87341885157761;313.2191467285156;49.62375956472221;83.91304931640624;55.0375881987917;103.80408797374596;298.98432006835935;123.67625732421875;316.24915771484376
S30A06T01.csv;-0.5411275227864584;6.279253034086533;11.080695258246529;7.1149128408586755;13.926279703776041;8.596553356506158;6.489787836124666;7.209884113735622;156.50028652615018;7.1890279981825085
S30A06T02.csv;4.974278041294643;10.839531778039358;7.779727935791016;4.4148335343626615;9.695809500558036;2.4279383853638703;11.416106664833903;160.6861528669085;11.388591766357422;159.8129141671317
S30A06T03.csv;0.80125732421875;7.255889453686971;8.533135223388673;2.945356005171562;11.953094482421875;3.4786796442802204;6.470176663241543;157.51141662597655;9.957271766662597;156.40628051757812
S30A06T04.csv;4.879150390625;10.309507374536597;9.901757049560548;4.491604957233609;8.27711181640625;1.9280125000513713;9.2443361343876;159.7141876220703;12.013619518280029;158.86846923828125
S30A06T05.csv;1.1587931315104167;15.311015664775946;8.358270963033041;2.5202293839681853;12.532170613606771;7.366304750328868;16.11439978749549;160.86318969726562;9.809953848520914;159.23522440592447
S30A08T01.csv;-8.424753824869791;393.8417092621205;233.3188001844618;136.94345145344283;28.638536241319443;8.073523404679781;546.0205805543845;147.99447123209634;107.02628919813368;185.28974278767905
S30A08T02.csv;12.300862630208334;335.1293522701646;257.2301669650608;148.73095611104353;28.326395670572918;7.6020250634916735;504.6646853328796;152.04713779025607;100.2673094007704;191.63965352376303
S30A08T03.csv;-0.4584570990668403;330.9344937224483;259.85311211480035;179.76360006039306;29.44924587673611;10.884843971091376;478.2206263657095;161.5990515814887;125.86993577745226;194.6963873969184
S30A08T04.csv;32.30702590942383;316.29973626232356;255.08111953735352;156.84615427939536;23.829605102539062;8.585383244592213;401.80573242580886;157.00660514831543;122.60100078582764;198.86840438842773
S30A08T05.csv;-23.869295392717635;321.48253227880014;299.1085510253906;183.4637701372577;30.559413364955358;13.494905590237531;399.34886306406673;225.3246852329799;258.78025599888394;180.8531973702567
S30A09T05.csv;-223.76525115966797;224.86591339111328;15.460723876953125;11.187355041503906;83.14912414550781;74.55470275878906;95.39271096481777;218.79611206054688;23.866409301757812;221.3906021118164
S30A10T01.csv;1.6879170735677083;65.79075525965816;82.5003776550293;22.626830093935126;81.93740844726562;59.49058175537915;67.92047119140625;170.5194880167643;80.0623779296875;133.86104329427084
S30A10T02.csv;-11.800918579101562;60.50667964015521;73.09733867645264;34.287876556488754;110.01396179199219;62.256713066012956;78.40829176061294;164.73973846435547;55.85207748413086;185.50692749023438
S30A10T03.csv;214.5170135498047;270.8647907592596;110.18341573079427;35.29920213077075;346.2512613932292;181.65615239391303;168.77781576267896;176.63829549153647;25.437960306803387;203.5973358154297
S30A10T04.csv;-246.63819885253906;440.50539212772816;85.70977401733398;34.50597827807171;191.82460021972656;149.6002479700357;114.17155246056505;145.3205738067627;56.17660713195801;107.86443042755127
S30A10T05.csv;-485.5436477661133;456.52782440185547;128.54181671142578;92.0923080444336;309.72576904296875;298.90948486328125;217.82005299213682;206.06378936767578;30.438373565673828;186.0115203857422
S30A11T01.csv;62.002665201822914;567.3930895421964;537.7584228515625;333.7310939985339;418.08612060546875;275.8639454399843;289.16620772014295;222.36328125;168.35367584228516;132.7207514444987
S30A11T02.csv;24.766225179036457;843.4659240780019;211.34911600748697;93.74135512401409;425.5264078776042;276.8052485740989;433.9644583056691;135.25023142496744;292.84702555338544;144.56695556640625
S30A11T03.csv;-21.247451782226562;726.4579464208931;244.6907730102539;169.48215868711765;351.8703308105469;329.2966834809794;464.65147118167573;192.72686004638672;179.5492057800293;149.82686614990234
S30A11T04.csv;494.6887512207031;294.5961213360237;311.113520304362;235.63103441101836;289.09995524088544;305.23391070711926;324.83790316133417;243.14750162760416;121.30121358235677;115.89845021565755
S30A11T05.csv;45.221923828125;783.4162935537805;118.80032653808594;55.5144920081119;311.06334228515624;324.1372460514711;488.25432341441;132.15103149414062;232.45067749023437;131.41464080810547
S30A12T01.csv;29.998677571614582;114.65155991363962;493.6608072916667;502.24413752605597;267.5182698567708;265.82339515834826;58.66766670568462;95.64183553059895;92.87540435791016;119.04343287150066
S30A12T02.csv;-94.44421997070313;73.68953012999997;266.1731262207031;247.83703758895786;158.21807861328125;147.35443036588492;117.93505881350013;111.89632797241211;50.524417114257815;79.67289314270019
S30A12T03.csv;-0.8738505045572916;138.86707727570354;95.63309733072917;16.45939294861142;63.569132486979164;40.882605526159644;164.97529182045488;72.48286310831706;23.546154022216797;39.466295878092446
S30A12T04.csv;-51.10847727457682;226.49272004916426;281.54457600911456;198.17912172593336;167.60204060872397;116.93650638646396;196.07371805827748;99.92695999145508;103.11327679951985;116.00005594889323
S30A12T05.csv;-3.9429234095982144;315.8392294901444;316.41261073521207;245.0878937644031;161.82527378627233;89.86856265176505;246.92137267726693;161.1153106689453;139.35506984165735;140.42068917410714
S30A13T01.csv;-65.03835678100586;122.59911364838933;460.0713195800781;475.80710494873347;138.62374877929688;134.9103558204204;55.044282844331526;83.96707916259766;71.18066692352295;117.61347961425781
S30A13T02.csv;-34.7955322265625;176.4448322815163;629.2268371582031;362.87736857402564;282.55005900065106;184.68761408201155;164.00039332876554;184.07909138997397;82.02418772379558;243.54224650065103
S30A13T03.csv;-24.22442626953125;728.0263671875;970.0248718261719;182.20291137695312;257.36126708984375;67.270751953125;270.1162034459106;216.88191986083984;151.45726013183594;187.03038787841797
S30A13T04.csv;-1.3094863891601562;219.532651714515;558.3452682495117;407.11141361924393;253.34217834472656;110.86497627340836;127.81890723818826;117.6854658126831;89.1274356842041;183.157808303833
S30A13T05.csv;-74.18159993489583;248.5327169105722;430.22364298502606;147.20367804248997;200.9283243815104;47.28186295405707;170.60994735839387;101.78194681803386;127.17606417338054;131.17923736572266
S30A14T01.csv;21.633686065673828;353.3412039332313;299.8896789550781;349.63297090505523;185.45697021484375;197.58139470580835;170.8688288709938;128.7298936843872;61.297250747680664;154.0755214691162
S30A14T02.csv;-2.011962890625;679.4001384152206;487.68092346191406;326.42155063817063;170.09536743164062;119.46464453778806;287.83296925749374;170.6291389465332;88.74578094482422;178.8111515045166
S30A14T03.csv;-37.446380615234375;592.5424712275764;368.84682846069336;183.84898451662983;216.6020278930664;69.99290706321067;420.63251174543274;111.7825927734375;104.91884231567383;176.13408946990967
S30A14T04.csv;87.78397042410714;283.3899642926975;109.24484252929688;59.66453206511684;153.54681832449776;131.78803772941984;295.9231609037658;130.03471156529017;93.12860979352679;120.60204751150948
S30A14T05.csv;9.463890075683594;488.83849261997875;249.0731716156006;167.9393639011009;293.83951568603516;172.79178904227015;347.17592758782166;125.02268600463867;59.66801357269287;163.62250900268555
S31A01T02.csv;0.5914035373263888;19.99211981675482;4.515516069200304;1.4754762166057056;10.381398518880209;4.840761336042863;22.18989388412528;217.54396226671008;6.066996865802341;217.45439656575522
S31A02T01.csv;30.621024131774902;169.18086308138066;94.96122932434082;42.94740691687778;294.4840393066406;283.2815718947456;123.02325283271679;207.9125747680664;94.02959442138672;196.7134895324707
S31A02T02.csv;-130.33987426757812;88.47433471679688;154.68149948120117;107.8144416809082;313.1464538574219;295.5405578613281;125.07168633597237;183.43460845947266;78.55757141113281;267.9225387573242
S31A02T03.csv;2.0746307373046875;344.74082946777344;201.5854606628418;92.3555793762207;327.928466796875;16.9150390625;223.50397484138307;323.5466079711914;249.46814346313477;277.4239807128906
S31A02T04.csv;-97.9022445678711;0.0;447.8243713378906;0.0;396.254638671875;0.0;38.645622855738594;323.37677001953125;95.83991241455078;484.5367431640625
S31A02T05.csv;-207.25140380859375;0.0;530.1953735351562;0.0;499.609375;0.0;107.19900196996228;562.006103515625;205.40306091308594;389.6478576660156
S31A05T01.csv;-22.507454463413783;30.56652527305843;163.4603227887835;122.79865880678213;31.72690691266741;12.849556261064446;47.292537172509114;304.2035162789481;56.21248027256557;299.5904519217355
S31A05T02.csv;-0.1394195556640625;29.5929004566173;152.13080469767252;100.48489442932546;24.394790649414062;7.514157344540083;30.08730324388331;282.25867462158203;93.11740525563557;284.29787572224933
S31A05T03.csv;6.294860252967248;168.4560464970549;58.38340113713191;26.778329692845492;36.98699481670673;8.909576035969584;200.6565070812215;92.72727144681491;258.1534822904147;91.68629235487718
S31A05T04.csv;-3.602804010564631;49.006794517798376;201.23078155517578;105.1432617578857;43.27853116122159;9.868781457416732;52.485573740174694;367.4001173539595;79.3737907409668;354.23584539240056
S31A05T05.csv;-2.3755289713541665;65.95047043402163;195.48446400960287;111.07052779019656;37.582560221354164;13.148491061544723;68.00555222306402;376.63350084092883;133.89570236206055;323.78542666965063
S31A06T01.csv;-1.1548868815104167;21.33429427913603;12.735136244032118;7.778847805434915;16.2752685546875;10.690782786391578;16.409082345526077;215.26036749945746;38.43582174513075;215.1359625922309
S31A06T02.csv;1.5434909396701388;19.73054450857061;9.363121032714844;3.1035625914408143;18.573862711588543;11.16085421691907;14.857031719282695;219.11803690592447;2.154958274629381;219.10781012641058
S31A06T03.csv;1.56341552734375;22.606321627622126;9.724788029988607;3.6285211837366065;12.489669799804688;7.3338334035901065;21.89024069715589;217.07140477498373;4.271955708662669;217.7412134806315
S31A06T04.csv;0.6455790201822916;18.186851430941935;9.147123654683432;2.0097543362201438;13.724990844726562;8.772269516022659;15.242671361703392;215.90068944295248;2.5002134889364243;216.28202692667642
S31A06T05.csv;2.373227206143466;15.394289575185121;11.031421834772283;4.70159968794307;11.457819158380682;4.41424437901254;15.108115618272233;219.69602272727272;4.4180260788310655;220.14030595259234
S31A07T01.csv;16.15249356356534;50.175546290916635;16.652843301946465;9.73100769692526;49.68651788884943;23.93055012096181;26.94453099752202;197.71516279740766;6.277017367157069;197.81844260475853
S31A07T02.csv;-0.4901677911931818;44.87961024292463;26.37954434481534;20.226764513956713;67.49629350142045;39.81987023482688;34.693214306766734;319.30354725230825;10.677552006461404;326.0571261319247
S31A07T03.csv;1.0500357491629464;67.5425001538494;9.602009637015206;2.667015161678923;33.364000592912944;23.47201928763609;55.81772379291298;333.3455592564174;3.034916945866176;332.7229766845703
S31A07T04.csv;15.007091175426137;52.93323581437841;8.12870892611417;2.0140454785729167;33.69861949573863;24.013077639084077;21.709873137496373;332.51732843572444;4.091525554656982;333.3489296653054
S31A07T05.csv;-0.33477783203125;81.1305605701377;8.398268890380859;2.527869723467338;38.494424438476564;26.969446251291817;46.062008408122665;329.7919494628906;4.102945041656494;330.1246032714844
S31A08T01.csv;-22.54324722290039;348.70435051184603;306.49788665771484;172.98350587312308;42.19725545247396;16.71237472341895;432.970159696413;197.9855054219564;128.39043458302817;255.20523643493652
S31A08T02.csv;-18.77613525390625;327.27714199296344;328.9145935058594;156.1276839607752;47.17584228515625;15.13996808348789;354.64352332365496;158.5185104370117;160.1041244506836;213.65173797607423
S31A08T03.csv;3.225621541341146;347.4647881880452;318.455867767334;172.1260701350551;42.67377726236979;13.804092297895133;398.57771639907673;307.6175848642985;204.74872843424478;234.84056282043457
S31A08T04.csv;-4.214285278320313;320.26524957628266;330.9996368408203;130.4299459716843;40.480596923828124;8.420739273600756;409.9208267738926;362.5780487060547;214.7106155395508;244.6423484802246
S31A08T05.csv;0.64176025390625;350.7985388504411;305.9801940917969;111.4802015288088;41.04109497070313;8.324712103059525;390.8240417816649;327.8824798583984;229.7433288574219;222.44909210205077
S31A09T01.csv;2.962395804268973;160.79667791216295;31.506696428571427;34.457209833903526;127.56789289202008;147.52167360161926;98.04959805712747;272.4935825892857;64.85498550959996;273.797119140625
S31A09T02.csv;-39.47535400390625;86.44271326149742;23.076390075683594;24.771279848259162;99.70144653320312;174.20957107581475;57.00697281769252;319.562744140625;50.715782928466794;330.2076721191406
S31A09T03.csv;7.4111887613932295;120.24956397793586;50.67975870768229;46.2624467890259;151.6193389892578;174.8234687817872;65.74099931575596;283.0820719401042;179.0050163269043;278.3361180623372
S31A09T04.csv;0.16922787257603236;11.982287276659962;104.18803187779018;111.20991845743718;94.50779942103794;111.85460580046728;12.31569284030985;35.02997176987784;182.14589146205358;40.970995971134734
S31A09T05.csv;-0.9387156168619791;20.94900205643895;59.77627817789713;62.742108719179626;186.82638804117838;245.49652576490945;11.130728928044276;195.32718658447266;210.95329793294272;185.93293889363608
S31A10T01.csv;3.844547816685268;138.22050058240416;112.10520717075893;100.62017361331552;380.5098615373884;479.86280690685845;64.31746488364469;154.6292463030134;189.86985560825892;145.33597346714564
S31A10T02.csv;1.16910400390625;216.65185848745452;291.2173645019531;246.29603726764168;431.4078002929688;419.73423819213195;96.33385066205713;166.89578247070312;47.953758239746094;184.82176055908204
S31A10T03.csv;-113.7605374654134;155.0121015418731;91.87354914347331;71.2759563584;157.15147908528647;213.13067660199866;120.25888920258046;177.2162946065267;55.4941151936849;179.24878692626953
S31A10T04.csv;10.312942504882812;260.8843121426607;197.2221450805664;153.8631017306371;510.1836395263672;474.51355451149345;106.9969660394332;227.76973342895508;44.447747230529785;242.61053466796875
S31A10T05.csv;4.176859537760417;245.3809388147373;150.42076619466147;100.10917364098411;332.4376983642578;316.4212449500428;147.52577044918004;253.63512420654297;50.921321868896484;245.77188618977866
S31A12T01.csv;-29.288246154785156;295.88628288133884;368.4137776692708;385.5846772675894;168.75909423828125;180.86985018013436;159.6613360618728;179.44433085123697;150.58728663126627;112.19154993693034
S31A12T02.csv;-92.04252052307129;116.30970976463102;257.60096740722656;237.95336151113494;205.19564819335938;251.84690831645898;82.25702532599954;79.76216125488281;104.32448959350586;62.18911838531494
S31A12T03.csv;-106.39106968470982;220.43749816531204;150.6447535923549;181.00442384932956;117.54319981166294;101.67569693043534;133.15564248952205;70.40383911132812;103.17931529453823;71.58928544180733
S31A12T04.csv;-120.23563385009766;173.31836180145933;183.40589396158853;206.0442486502526;137.99981180826822;150.134291547926;139.03837331896548;97.44353103637695;265.46448453267413;92.64201927185059
S31A12T05.csv;-150.78630981445312;205.76826734377553;187.96475830078126;172.95167311922032;154.04758911132814;142.43078050676792;162.98378582537507;108.5186279296875;124.93169860839843;68.63272743225097
S31A13T02.csv;-22.460845947265625;292.4975861440192;174.5349235534668;155.32405487022925;121.61784362792969;175.56775172234686;249.01987782981163;210.39891815185547;143.14796543121338;198.86549186706543
S31A14T01.csv;34.202372233072914;110.28946917917342;311.93327162000867;360.0381506756158;162.79632568359375;135.16996145934922;102.48571331782591;258.79915110270184;131.23940319485135;247.4861806233724
S31A14T02.csv;-5.833636474609375;526.6702478509716;240.3789276123047;162.98000075673676;171.2104248046875;121.44746897030149;381.22645333821094;259.3046936035156;66.32016372680664;195.03970947265626
S31A14T03.csv;-24.97376251220703;420.8661031638012;283.83737564086914;123.87796986106089;236.9059066772461;143.93976521438012;349.6676009721592;288.8958511352539;57.65832233428955;192.97118759155273
S31A14T04.csv;-0.9203058878580729;404.20796711945843;233.25740687052408;220.80058763682615;214.24079386393228;196.12588714709491;200.70278432968357;177.06312561035156;79.1817274093628;171.46791076660156
S31A14T05.csv;33.90377426147461;355.88527778049126;144.76332664489746;152.85155497031;247.56595865885416;251.25298232793773;178.39072821632263;167.27157847086588;61.961270014444985;174.95116170247397
S32A01T01.csv;3.5659281412760415;22.730969024068347;6.467252095540364;3.6367370919044757;12.814806620279947;6.507112267499044;20.566243973989334;196.9095458984375;2.5694542725880942;197.07168324788412
S32A01T02.csv;4.205217633928571;16.12988766510256;4.588277544294085;0.8221864545454238;10.171190534319196;3.0263926763030997;16.64311046221578;196.97607421875;1.0921101825577872;196.70009068080358
S32A01T03.csv;-0.9387588500976562;13.26893671147415;14.4521484375;6.775110605698907;15.430188179016113;9.575015554172023;15.785622004121343;124.83803462982178;151.6909999847412;125.15409088134766
S32A01T04.csv;5.02374267578125;23.73565544766249;6.601888020833333;1.428856036225444;11.297004699707031;5.640339640083742;21.087820346949815;198.80308278401694;2.014217972755432;197.33855183919272
S32A01T05.csv;0.6742948804582868;3.9071078062189644;19.999747140066965;8.363388588573981;12.480215890066964;4.2212240744989575;3.8425861346121093;5.048655067171369;196.71343558175224;4.745137112481253
S32A02T01.csv;355.85609944661456;355.30191963271375;468.90366617838544;389.2190705022992;151.32442220052084;85.2924710881443;344.74477195739746;167.62391153971353;163.89439392089844;168.28275553385416
S32A02T02.csv;-160.51797485351562;0.0;372.5028076171875;0.0;368.27447509765625;0.0;53.50599161783854;359.51458740234375;21.521133422851562;131.8494415283203
S32A02T03.csv;-193.3402557373047;0.0;591.4105224609375;0.0;343.4453125;0.0;66.66905370251887;186.91131591796875;141.70230102539062;133.47628784179688
S32A02T04.csv;-96.85220336914062;0.0;548.0465087890625;0.0;346.4883117675781;0.0;30.58490632709704;105.95455932617188;38.66054153442383;151.02593994140625
S32A02T05.csv;-120.6583023071289;120.55358123779297;201.96517944335938;17.23699951171875;151.31747436523438;115.42886352539062;157.37493060568104;197.7636375427246;212.71176147460938;313.8126449584961
S32A03T01.csv;-0.002275640314275568;35.01886492625151;24.679072640158914;20.20250924218785;45.74392422762784;37.361472403653245;35.775372220071695;154.94177523526278;29.000184167515147;153.97060186212713
S32A03T02.csv;0.6694097104279891;27.929906890163778;25.240687660548996;14.879316917501107;35.58158542798913;26.897583818757287;22.875697396212594;148.49836929984716;44.41557272620823;146.6613814312479
S32A03T03.csv;-0.2721233367919922;29.235375840571958;23.74062442779541;15.389706561774558;36.09113311767578;27.213381675636892;29.026641972831396;159.59508641560873;51.529542684555054;153.23354244232178
S32A03T04.csv;0.9870147705078125;33.24494527008299;20.374278000422887;14.258189492388555;29.10343279157366;21.68821354823708;28.339365169610296;158.51974051339286;22.708280086517334;158.47102192470007
S32A03T05.csv;0.6308949788411459;34.99864019446271;21.06616727511088;12.126465542871161;28.675682067871094;19.716162276607122;28.65306514309468;160.91429583231607;9.052988221247992;160.78436533610025
S32A05T01.csv;-11.112462043762207;39.58805989574741;81.01828130086263;80.44340712360473;26.723185221354168;17.271044486937058;34.06147177757193;215.67411380343967;43.07439867655436;220.31642193264432
S32A05T02.csv;0.1875822279188368;70.4802622202528;157.54568820529514;102.92061227221835;35.82098388671875;19.051689196361853;61.92680556971018;236.01507059733072;86.55002297295465;234.24539184570312
S32A05T03.csv;0.791307969526811;72.5045941549282;154.14399060336027;148.78006131866604;31.859108664772727;15.128367921619951;49.54078506657409;224.1052606756037;33.19481173428622;246.09996102072975
S32A05T04.csv;2.139972686767578;43.37979230421683;118.27967580159505;81.30110775797556;38.15045166015625;15.48947611547654;43.83706496635839;250.7055981953939;44.89188567797343;246.70103708902994
S32A05T05.csv;-2.602360619439019;55.40578889932257;169.52430979410806;147.83931775578066;41.877482096354164;16.992597807026463;41.61869821612419;233.9638875325521;33.90671878390842;255.4635942247179
S32A06T03.csv;-1.6681789822048612;14.3178757334808;10.161126030815971;2.774230007948104;20.099246554904514;7.328650525962808;14.054178594256687;127.04295010036893;111.28484005398221;127.09028625488281
S32A07T01.csv;-0.52044677734375;49.72761610664339;9.425655523935953;2.648344572919255;12.679635365804037;5.629219766520875;42.39377219989857;177.58087539672852;9.066259582837423;178.60243606567383
S32A07T02.csv;0.824615478515625;65.82457478635206;6.668891429901123;1.3993291950813027;14.062252044677734;6.825574980519933;52.76733068740113;176.2474880218506;7.922812581062317;176.61566734313965
S32A07T03.csv;12.866524832589286;43.21659543818191;6.535845075334821;1.5129834356606393;12.419121878487724;6.251210756830874;47.72983680782079;177.96330043247767;10.035442079816546;176.6753431047712
